author_id,name,email
3319373.0,Dirk Weissenborn,dirk.weissenborn@university.edu
1927081.0,Anastasia Krithara,anastasia.krithara@university.edu
32273167.0,Sergios Petridis,sergios.petridis@university.edu
2803194.0,D. Polychronopoulos,d..polychronopoulos@university.edu
2655665.0,Y. Almirantis,y..almirantis@university.edu
2332587.0,John Pavlopoulos,john.pavlopoulos@university.edu
1800361.0,Nicolas Baskiotis,nicolas.baskiotis@university.edu
1741426.0,P. Gallinari,p..gallinari@university.edu
7364123.0,T. Artières,t..artières@university.edu
1712107.0,A. Ngomo,a..ngomo@university.edu
3032035.0,Norman Heino,norman.heino@university.edu
1732180.0,Éric Gaussier,éric.gaussier@university.edu
1403826262.0,L. Barrio-Alvers,l..barrio-alvers@university.edu
79909855.0,M. Schroeder,m..schroeder@university.edu
1752430.0,Ion Androutsopoulos,ion.androutsopoulos@university.edu
4738873.0,G. Paliouras,g..paliouras@university.edu
2539942.0,A. Stukowski,a..stukowski@university.edu
2049682.0,V. Bulatov,v..bulatov@university.edu
2962175.0,A. Arsenlis,a..arsenlis@university.edu
49446519.0,A. Bergmann,a..bergmann@university.edu
143930319.0,A. Gani,a..gani@university.edu
1775884.0,A. Siddiqa,a..siddiqa@university.edu
1925224.0,S. Shamshirband,s..shamshirband@university.edu
2215941.0,F. Nasaruddin,f..nasaruddin@university.edu
1712041.0,K. Mikolajczyk,k..mikolajczyk@university.edu
2462253.0,C. Schmid,c..schmid@university.edu
143743802.0,Artem Babenko,artem.babenko@university.edu
1740145.0,V. Lempitsky,v..lempitsky@university.edu
145328899.0,K. Chakrabarti,k..chakrabarti@university.edu
50543766.0,Eamonn J. Keogh,eamonn.j..keogh@university.edu
144156242.0,S. Mehrotra,s..mehrotra@university.edu
1694780.0,M. Pazzani,m..pazzani@university.edu
117597716.0,M. Cremers,m..cremers@university.edu
144857840.0,Miguel A. Ferreira,miguel.a..ferreira@university.edu
143834658.0,Pedro Matos,pedro.matos@university.edu
83388028.0,L. Starks,l..starks@university.edu
40116905.0,Jia Li,jia.li@university.edu
48094094.0,James Ze Wang,james.ze.wang@university.edu
92461194.0,A. Boultif,a..boultif@university.edu
12919831.0,D. Louër,d..louër@university.edu
2152663837.0,Xin Huang,xin.huang@university.edu
3083159.0,A. Khetan,a..khetan@university.edu
2008176653.0,Milan Cvitkovic,milan.cvitkovic@university.edu
3386660.0,Zohar S. Karnin,zohar.s..karnin@university.edu
2022124.0,Barbara Plank,barbara.plank@university.edu
8804828.0,M. Schlichtkrull,m..schlichtkrull@university.edu
41016725.0,Thomas Kipf,thomas.kipf@university.edu
2789097.0,Peter Bloem,peter.bloem@university.edu
9965217.0,Rianne van den Berg,rianne.van.den.berg@university.edu
144889265.0,Ivan Titov,ivan.titov@university.edu
1678311.0,M. Welling,m..welling@university.edu
27737939.0,Chuizheng Meng,chuizheng.meng@university.edu
2267664.0,Sirisha Rambhatla,sirisha.rambhatla@university.edu
47909531.0,Yan Liu,yan.liu@university.edu
2109278431.0,Heng Liu,heng.liu@university.edu
2108127558.0,Yunfeng Zhang,yunfeng.zhang@university.edu
33750513.0,S. Moxon,s..moxon@university.edu
1782962.0,H. Solbrig,h..solbrig@university.edu
2296584170.0,Deepak R. Unni,deepak.r..unni@university.edu
2100385225.0,Dazhi Jiao,dazhi.jiao@university.edu
46296109.0,R. Bruskiewich,r..bruskiewich@university.edu
3016516.0,J. Balhoff,j..balhoff@university.edu
3054526.0,Gaurav Vaidya,gaurav.vaidya@university.edu
1508927034.0,William D. Duncan,william.d..duncan@university.edu
2151893083.0,Harshad B. Hegde,harshad.b..hegde@university.edu
2149666232.0,Mark Miller,mark.miller@university.edu
144380319.0,Matthew H. Brush,matthew.h..brush@university.edu
40404712.0,N. Harris,n..harris@university.edu
1976792.0,M. Haendel,m..haendel@university.edu
52038267.0,C. Mungall,c..mungall@university.edu
49164165.0,Liwei Hu,liwei.hu@university.edu
2155660014.0,Jun Zhang,jun.zhang@university.edu
145337328.0,Yu Xiang,yu.xiang@university.edu
47825543.0,Wenyong Wang,wenyong.wang@university.edu
2137619176.0,Sufyan bin Uzayr,sufyan.bin.uzayr@university.edu
115504645.0,Yang Song,yang.song@university.edu
2490652.0,Stefano Ermon,stefano.ermon@university.edu
2320984.0,Junwei Jin,junwei.jin@university.edu
2323137814.0,C. L. P. Chen,c..l..p..chen@university.edu
2144425341.0,Yanting Li,yanting.li@university.edu
145619185.0,Zhiqiang Ge,zhiqiang.ge@university.edu
2109110276.0,Xinru Chen,xinru.chen@university.edu
1713934.0,Antoine Bordes,antoine.bordes@university.edu
1746841.0,Nicolas Usunier,nicolas.usunier@university.edu
1405061488.0,Alberto García-Durán,alberto.garcía-durán@university.edu
145183709.0,J. Weston,j..weston@university.edu
2406794.0,Oksana Yakhnenko,oksana.yakhnenko@university.edu
145044852.0,Feras A. Saad,feras.a..saad@university.edu
1397895859.0,Marco F. Cusumano-Towner,marco.f..cusumano-towner@university.edu
1922848.0,Ulrich Schaechtle,ulrich.schaechtle@university.edu
1720971.0,M. Rinard,m..rinard@university.edu
1735083.0,Vikash K. Mansinghka,vikash.k..mansinghka@university.edu
52539408.0,T. Gerber,t..gerber@university.edu
2203851.0,P. Verhoef,p..verhoef@university.edu
72334032.0,Edwin Kooge,edwin.kooge@university.edu
71817237.0,Natasha Walk,natasha.walk@university.edu
40508582.0,J. Wieringa,j..wieringa@university.edu
103682810.0,Martina Björklund,martina.björklund@university.edu
31933741.0,Jayesh Patel,jayesh.patel@university.edu
32210877.0,Sudipto Banerjee,sudipto.banerjee@university.edu
9894852.0,B. Carlin,b..carlin@university.edu
2454055.0,A. Gelfand,a..gelfand@university.edu
2608638.0,B. Kim,b..kim@university.edu
48418805.0,B. Kang,b..kang@university.edu
3160707.0,S. Choi,s..choi@university.edu
1761763.0,T. Kim,t..kim@university.edu
40098371.0,Greyce N. Schroeder,greyce.n..schroeder@university.edu
49960684.0,Charles Steinmetz,charles.steinmetz@university.edu
144495622.0,C. Pereira,c..pereira@university.edu
1887608.0,D. Espíndola,d..espíndola@university.edu
2145774899.0,Chengjie Chen,chengjie.chen@university.edu
2149052058.0,Hao Chen,hao.chen@university.edu
2153911296.0,Yi Zhang,yi.zhang@university.edu
40451574.0,Hannah R Thomas,hannah.r.thomas@university.edu
143915524.0,Margaret H. Frank,margaret.h..frank@university.edu
4098270.0,Yehua He,yehua.he@university.edu
144304984.0,Rui Xia,rui.xia@university.edu
144605904.0,J. Manyika,j..manyika@university.edu
47666658.0,Hsinchun Chen,hsinchun.chen@university.edu
145802082.0,R. Chiang,r..chiang@university.edu
1764975.0,V. Storey,v..storey@university.edu
3132693.0,Andrew P. McAfee,andrew.p..mcafee@university.edu
2841157.0,Erik Brynjolfsson,erik.brynjolfsson@university.edu
2855934.0,Ali Hassani,ali.hassani@university.edu
102471415.0,Steven Walton,steven.walton@university.edu
2087066452.0,Nikhil Shah,nikhil.shah@university.edu
133551208.0,Abulikemu Abuduweili,abulikemu.abuduweili@university.edu
2125031571.0,Jiachen Li,jiachen.li@university.edu
48667025.0,Humphrey Shi,humphrey.shi@university.edu
2269971203.0,Wasnaa Kadhim Jawad,wasnaa.kadhim.jawad@university.edu
2261850659.0,Abbas M. Al-Bakry,abbas.m..al-bakry@university.edu
2416504.0,Kornelia M. Batko,kornelia.m..batko@university.edu
2079538975.0,A. Ślęzak,a..ślęzak@university.edu
46251839.0,Arsalan Zahid Piprani,arsalan.zahid.piprani@university.edu
2237403667.0,Amjad Ali,amjad.ali@university.edu
2283455003.0,Adeel Shah,adeel.shah@university.edu
2348402835.0,Amir Gandomi,amir.gandomi@university.edu
39060992.0,Murtaza Haider,murtaza.haider@university.edu
38818867.0,D. Boyd,d..boyd@university.edu
48024382.0,K. Crawford,k..crawford@university.edu
2150744.0,D. Acharjya,d..acharjya@university.edu
2285074747.0,P. KauserAhmed,p..kauserahmed@university.edu
2881033.0,Solon Barocas,solon.barocas@university.edu
46432110.0,Andrew D. Selbst,andrew.d..selbst@university.edu
120550117.0,T. Doyle,t..doyle@university.edu
2139634153.0,Wen-Tao Wu,wen-tao.wu@university.edu
12013287.0,Yuan-jie Li,yuan-jie.li@university.edu
1500673788.0,Aozi Feng,aozi.feng@university.edu
2156059845.0,Li Li,li.li@university.edu
2110812737.0,Tao Huang,tao.huang@university.edu
143908701.0,A. Xu,a..xu@university.edu
80193067.0,Jun Lyu,jun.lyu@university.edu
2289710033.0,Kenneth Cukier,kenneth.cukier@university.edu
2152634067.0,In Lee,in.lee@university.edu
2468335.0,George Mangalaraj,george.mangalaraj@university.edu
2186480691.0,Mohan Naik Ramachandra,mohan.naik.ramachandra@university.edu
2200758545.0,Madala Srinivasa Rao,madala.srinivasa.rao@university.edu
2150706913.0,W. Lai,w..lai@university.edu
65965701.0,P. Divakarachari,p..divakarachari@university.edu
2200528122.0,Jayachandra Ananda Babu,jayachandra.ananda.babu@university.edu
2143272549.0,Hemalatha Kivudujogappa Lingappa,hemalatha.kivudujogappa.lingappa@university.edu
50556355.0,F. Tao,f..tao@university.edu
49776606.0,Jiangfeng Cheng,jiangfeng.cheng@university.edu
29011153.0,Qinglin Qi,qinglin.qi@university.edu
47474337.0,Meng Zhang,meng.zhang@university.edu
2153527172.0,He Zhang,he.zhang@university.edu
50470670.0,Fangyuan Sui,fangyuan.sui@university.edu
46584628.0,Junliang Wang,junliang.wang@university.edu
153250242.0,Chuqiao Xu,chuqiao.xu@university.edu
50561597.0,Jie Zhang,jie.zhang@university.edu
2068352939.0,Ray Y. Zhong,ray.y..zhong@university.edu
119723024.0,John T. Hancock,john.t..hancock@university.edu
1725285.0,T. Khoshgoftaar,t..khoshgoftaar@university.edu
2167284871.0,Zhiqiang Pang,zhiqiang.pang@university.edu
2265487320.0,Yao Lu,yao.lu@university.edu
2110806790.0,Guangyan Zhou,guangyan.zhou@university.edu
2295599091.0,Fiona Hui,fiona.hui@university.edu
2232575526.0,Lei Xu,lei.xu@university.edu
5552591.0,Charles Viau,charles.viau@university.edu
50317934.0,A. Spigelman,a..spigelman@university.edu
2248083196.0,Patrick E. MacDonald,patrick.e..macdonald@university.edu
2063098534.0,D. Wishart,d..wishart@university.edu
2284452493.0,Shuzhao Li,shuzhao.li@university.edu
2265538537.0,Jianguo Xia,jianguo.xia@university.edu
2301072397.0,Suwarna Shukla,suwarna.shukla@university.edu
2301055120.0,Prabhneet Singh,prabhneet.singh@university.edu
71084179.0,Muthu Dayalan,muthu.dayalan@university.edu
1980031.0,Christian Quast,christian.quast@university.edu
2079716.0,E. Pruesse,e..pruesse@university.edu
2103851.0,Pelin Yilmaz,pelin.yilmaz@university.edu
2086361492.0,Jan Gerken,jan.gerken@university.edu
3218646.0,Timmy Schweer,timmy.schweer@university.edu
1822092.0,P. Yarza,p..yarza@university.edu
1889237.0,J. Peplies,j..peplies@university.edu
2982449.0,F. Glöckner,f..glöckner@university.edu
7589857.0,Chaogan Yan,chaogan.yan@university.edu
2000360258.0,Xindi Wang,xindi.wang@university.edu
144055554.0,X. Zuo,x..zuo@university.edu
143656578.0,Y. Zang,y..zang@university.edu
3422872.0,Dan Hendrycks,dan.hendrycks@university.edu
52227748.0,Norman Mu,norman.mu@university.edu
8132903.0,E. D. Cubuk,e..d..cubuk@university.edu
2368067.0,Barret Zoph,barret.zoph@university.edu
2058362.0,J. Gilmer,j..gilmer@university.edu
40627523.0,Balaji Lakshminarayanan,balaji.lakshminarayanan@university.edu
7451623.0,Qian-Yi Zhou,qian-yi.zhou@university.edu
2870153.0,Jaesik Park,jaesik.park@university.edu
145231047.0,V. Koltun,v..koltun@university.edu
2307758147.0,Benjamin C. Orsburn,benjamin.c..orsburn@university.edu
2598130.0,Jianbo Fu,jianbo.fu@university.edu
2153391126.0,Ying Zhang,ying.zhang@university.edu
2121402780.0,Yunxia Wang,yunxia.wang@university.edu
2115996500.0,Hongning Zhang,hongning.zhang@university.edu
2108458186.0,Jin Liu,jin.liu@university.edu
145101368.0,Jing Tang,jing.tang@university.edu
151178570.0,Qingxia Yang,qingxia.yang@university.edu
2156232708.0,Huaicheng Sun,huaicheng.sun@university.edu
2147000717.0,Wenqi Qiu,wenqi.qiu@university.edu
2158115122.0,Yinghui Ma,yinghui.ma@university.edu
2145310081.0,Zhaorong Li,zhaorong.li@university.edu
2114135568.0,Mingyue Zheng,mingyue.zheng@university.edu
144571173.0,Feng Zhu,feng.zhu@university.edu
38300863.0,Jiří Šimša,jiří.šimša@university.edu
2285439911.0,Ana Klimovic,ana.klimovic@university.edu
120658773.0,Ihor Indyk,ihor.indyk@university.edu
1761236.0,N. Servant,n..servant@university.edu
2567677.0,Nelle Varoquaux,nelle.varoquaux@university.edu
2399615.0,B. Lajoie,b..lajoie@university.edu
2070897.0,E. Viara,e..viara@university.edu
1859872.0,Chong-Jian Chen,chong-jian.chen@university.edu
152303545.0,Jean-Philippe Vert,jean-philippe.vert@university.edu
2099250.0,E. Heard,e..heard@university.edu
145696688.0,J. Dekker,j..dekker@university.edu
1790392.0,E. Barillot,e..barillot@university.edu
2969659.0,R. Krishnamurthi,r..krishnamurthi@university.edu
1712222777.0,Adarsh Kumar,adarsh.kumar@university.edu
1931824459.0,Dhanalekshmi Gopinathan,dhanalekshmi.gopinathan@university.edu
3286242.0,A. Nayyar,a..nayyar@university.edu
145100089.0,B. Qureshi,b..qureshi@university.edu
2353404887.0,Pramod Singh,pramod.singh@university.edu
144482217.0,Michael Armbrust,michael.armbrust@university.edu
2066641.0,Reynold Xin,reynold.xin@university.edu
1387529184.0,Cheng Lian,cheng.lian@university.edu
40199213.0,Yin Huai,yin.huai@university.edu
2536434.0,Davies Liu,davies.liu@university.edu
2086593199.0,Joseph K. Bradley,joseph.k..bradley@university.edu
39309572.0,Xiangrui Meng,xiangrui.meng@university.edu
2403754.0,Tomer Kaftan,tomer.kaftan@university.edu
143666627.0,M. Franklin,m..franklin@university.edu
38565890.0,A. Ghodsi,a..ghodsi@university.edu
143834867.0,M. Zaharia,m..zaharia@university.edu
2512621.0,Hongzi Mao,hongzi.mao@university.edu
1962485.0,Malte Schwarzkopf,malte.schwarzkopf@university.edu
2043402.0,S. Venkatakrishnan,s..venkatakrishnan@university.edu
40071013.0,Zili Meng,zili.meng@university.edu
79404966.0,Mohammad Alizadeh,mohammad.alizadeh@university.edu
2262634335.0,Kazunori Akiyama,kazunori.akiyama@university.edu
49532874.0,A. Alberdi,a..alberdi@university.edu
2292163358.0,W. Alef,w..alef@university.edu
2254233737.0,K. Asada,k..asada@university.edu
102934411.0,R. Azulay,r..azulay@university.edu
104095516.0,A. Baczko,a..baczko@university.edu
47439845.0,D. Ball,d..ball@university.edu
2327110867.0,Mislav Baloković,mislav.baloković@university.edu
2048836799.0,J. Barrett,j..barrett@university.edu
14762667.0,D. Bintley,d..bintley@university.edu
2269204674.0,L. Blackburn,l..blackburn@university.edu
1983792216.0,W. Boland,w..boland@university.edu
18555073.0,K. Bouman,k..bouman@university.edu
152119919.0,G. Bower,g..bower@university.edu
102608570.0,M. Bremer,m..bremer@university.edu
7833566.0,C. Brinkerink,c..brinkerink@university.edu
3794313.0,R. Brissenden,r..brissenden@university.edu
2970735.0,S. Britzen,s..britzen@university.edu
2643028.0,A. Broderick,a..broderick@university.edu
52242240.0,D. Broguiere,d..broguiere@university.edu
46180699.0,T. Bronzwaer,t..bronzwaer@university.edu
31016109.0,D. Byun,d..byun@university.edu
4021483.0,J. Carlstrom,j..carlstrom@university.edu
123428160.0,A. Chael,a..chael@university.edu
46699393.0,Chi-kwan Chan,chi-kwan.chan@university.edu
2348248084.0,S. Chatterjee,s..chatterjee@university.edu
153535731.0,K. Chatterjee,k..chatterjee@university.edu
,Ming-Tang Chen,ming-tang.chen@university.edu
2109290853.0,Yongjun Chen,yongjun.chen@university.edu
30014057.0,I. Cho,i..cho@university.edu
144753838.0,P. Christian,p..christian@university.edu
2086701671.0,J. Conway,j..conway@university.edu
2278971019.0,J. Cordes,j..cordes@university.edu
81748006.0,G. Crew,g..crew@university.edu
1998017713.0,Yuzhu Cui,yuzhu.cui@university.edu
2305827690.0,J. Davelaar,j..davelaar@university.edu
2141093501.0,M. De Laurentis,m..de.laurentis@university.edu
40828476.0,R. Deane,r..deane@university.edu
1580634068.0,J. Dempsey,j..dempsey@university.edu
145231552.0,G. Desvignes,g..desvignes@university.edu
2282387546.0,J. Dexter,j..dexter@university.edu
2622183.0,S. Doeleman,s..doeleman@university.edu
6737357.0,R. Eatough,r..eatough@university.edu
2243972736.0,H. Falcke,h..falcke@university.edu
3098650.0,V. Fish,v..fish@university.edu
7292815.0,E. Fomalont,e..fomalont@university.edu
2006132731.0,R. Fraga-Encinas,r..fraga-encinas@university.edu
115713039.0,P. Friberg,p..friberg@university.edu
40367217.0,C. Fromm,c..fromm@university.edu
2244774861.0,J. L. Gómez,j..l..gómez@university.edu
2306923640.0,P. Galison,p..galison@university.edu
2961501.0,C. Gammie,c..gammie@university.edu
2327978479.0,Roberto García,roberto.garcía@university.edu
31279968.0,O. Gentaz,o..gentaz@university.edu
104433712.0,B. Georgiev,b..georgiev@university.edu
1998226708.0,C. Goddi,c..goddi@university.edu
144152651.0,R. Gold,r..gold@university.edu
2340296527.0,Minfeng Gu,minfeng.gu@university.edu
5434247.0,M. Gurwell,m..gurwell@university.edu
48085695.0,K. Hada,k..hada@university.edu
2247589646.0,M. Hecht,m..hecht@university.edu
9345493.0,R. Hesper,r..hesper@university.edu
2266465794.0,L. C. Ho,l..c..ho@university.edu
2246604136.0,P. Ho,p..ho@university.edu
2269926304.0,M. Honma,m..honma@university.edu
47397159.0,Chih-Wei L. Huang,chih-wei.l..huang@university.edu
2267157092.0,Lei Huang,lei.huang@university.edu
2237594487.0,David H. Hughes,david.h..hughes@university.edu
2253578088.0,S. Ikeda,s..ikeda@university.edu
2237543799.0,Makoto Inoue,makoto.inoue@university.edu
88648241.0,S. Issaoun,s..issaoun@university.edu
2243984826.0,D. J. James,d..j..james@university.edu
75086584.0,B. Jannuzi,b..jannuzi@university.edu
1398500329.0,M. Janssen,m..janssen@university.edu
103092026.0,B. Jeter,b..jeter@university.edu
2116856527.0,Wu Jiang,wu.jiang@university.edu
2109889884.0,Michael D. Johnson,michael.d..johnson@university.edu
5651234.0,S. Jorstad,s..jorstad@university.edu
145356770.0,T. Jung,t..jung@university.edu
145084366.0,M. Karami,m..karami@university.edu
6784524.0,R. Karuppusamy,r..karuppusamy@university.edu
102857020.0,T. Kawashima,t..kawashima@university.edu
2227889626.0,G. Keating,g..keating@university.edu
51981290.0,M. Kettenis,m..kettenis@university.edu
144833697.0,Jae-Young Kim,jae-young.kim@university.edu
47964831.0,Junhan Kim,junhan.kim@university.edu
2244132437.0,Jongsoo Kim,jongsoo.kim@university.edu
8305959.0,M. Kino,m..kino@university.edu
39660735.0,J. Koay,j..koay@university.edu
2272539659.0,P. M. Koch,p..m..koch@university.edu
102556560.0,S. Koyama,s..koyama@university.edu
2274411726.0,Michael Kramer,michael.kramer@university.edu
2057786054.0,C. Kramer,c..kramer@university.edu
5516840.0,T. Krichbaum,t..krichbaum@university.edu
2229171763.0,C. Kuo,c..kuo@university.edu
2369234.0,T. Lauer,t..lauer@university.edu
2108041626.0,Sang-Sung Lee,sang-sung.lee@university.edu
2110428946.0,Yan-Rong Li,yan-rong.li@university.edu
2290134150.0,Zhi-Yun Li,zhi-yun.li@university.edu
50392981.0,M. Lindqvist,m..lindqvist@university.edu
113996537.0,Kuo Liu,kuo.liu@university.edu
100936205.0,E. Liuzzo,e..liuzzo@university.edu
92420282.0,Wen-Ping Lo,wen-ping.lo@university.edu
2241463851.0,A. Lobanov,a..lobanov@university.edu
7742474.0,L. Loinard,l..loinard@university.edu
49656578.0,C. Lonsdale,c..lonsdale@university.edu
115865391.0,N. MacDonald,n..macdonald@university.edu
4804937.0,S. Markoff,s..markoff@university.edu
144511608.0,D. Marrone,d..marrone@university.edu
3992956.0,A. Marscher,a..marscher@university.edu
2325166264.0,I. Martí-Vidal,i..martí-vidal@university.edu
5001648.0,S. Matsushita,s..matsushita@university.edu
2248148785.0,L. Matthews,l..matthews@university.edu
88006109.0,L. Medeiros,l..medeiros@university.edu
2241253510.0,K. Menten,k..menten@university.edu
2306781298.0,Y. Mizuno,y..mizuno@university.edu
47227832.0,I. Mizuno,i..mizuno@university.edu
2237494773.0,J. M. Moran,j..m..moran@university.edu
103147798.0,K. Moriyama,k..moriyama@university.edu
31808099.0,M. Mościbrodzka,m..mościbrodzka@university.edu
2087049085.0,C. Müller,c..müller@university.edu
104373467.0,H. Nagai,h..nagai@university.edu
2307917272.0,N. Nagar,n..nagar@university.edu
49314437.0,M. Nakamura,m..nakamura@university.edu
2239166409.0,Ramesh Narayan,ramesh.narayan@university.edu
2277886249.0,G. Narayanan,g..narayanan@university.edu
47707320.0,I. Natarajan,i..natarajan@university.edu
2253746057.0,R. Neri,r..neri@university.edu
103688819.0,C. Ni,c..ni@university.edu
3875096.0,A. Noutsos,a..noutsos@university.edu
35474952.0,H. Okino,h..okino@university.edu
120627851.0,H. Olivares,h..olivares@university.edu
1388798755.0,G. Ortiz-Léon,g..ortiz-léon@university.edu
6561758.0,T. Oyama,t..oyama@university.edu
2232461902.0,F. Özel,f..özel@university.edu
46905080.0,D. Palumbo,d..palumbo@university.edu
2237080191.0,N. Patel,n..patel@university.edu
2211558884.0,U. Pen,u..pen@university.edu
101500823.0,D. Pesce,d..pesce@university.edu
2327076737.0,Vincent Piétu,vincent.piétu@university.edu
4230214.0,R. Plambeck,r..plambeck@university.edu
116976511.0,A. PopStefanija,a..popstefanija@university.edu
2923929.0,O. Porth,o..porth@university.edu
102705324.0,B. Prather,b..prather@university.edu
1393675549.0,J. A. Preciado-López,j..a..preciado-lópez@university.edu
35171471.0,D. Psaltis,d..psaltis@university.edu
102336045.0,Hung-Yi Pu,hung-yi.pu@university.edu
70878502.0,V. Ramakrishnan,v..ramakrishnan@university.edu
2069607317.0,R. Rao,r..rao@university.edu
145984719.0,M. Rawlings,m..rawlings@university.edu
30804845.0,A. Raymond,a..raymond@university.edu
2528000.0,L. Rezzolla,l..rezzolla@university.edu
88739233.0,B. Ripperda,b..ripperda@university.edu
153844813.0,F. Roelofs,f..roelofs@university.edu
2243990910.0,Alan Rogers,alan.rogers@university.edu
2309383109.0,Eduardo Ros,eduardo.ros@university.edu
2340288863.0,M. Rose,m..rose@university.edu
3420842.0,A. Roshanineshat,a..roshanineshat@university.edu
102602522.0,H. Rottmann,h..rottmann@university.edu
103133688.0,C. Ruszczyk,c..ruszczyk@university.edu
103335229.0,B. Ryan,b..ryan@university.edu
96624949.0,K. Rygl,k..rygl@university.edu
2327704618.0,Salvador Sánchez,salvador.sánchez@university.edu
1388044851.0,D. Sánchez-Arguelles,d..sánchez-arguelles@university.edu
49592899.0,M. Sasada,m..sasada@university.edu
2258097758.0,T. Savolainen,t..savolainen@university.edu
3907774.0,F. Schloerb,f..schloerb@university.edu
2247433828.0,Karl-Friedrich Schuster,karl-friedrich.schuster@university.edu
2249211150.0,Lijing Shao,lijing.shao@university.edu
2315799974.0,Zhiqiang Shen,zhiqiang.shen@university.edu
48414037.0,D. Small,d..small@university.edu
13514948.0,B. Sohn,b..sohn@university.edu
2143296153.0,J. SooHoo,j..soohoo@university.edu
26416801.0,F. Tazaki,f..tazaki@university.edu
103006391.0,P. Tiede,p..tiede@university.edu
48332903.0,R. Tilanus,r..tilanus@university.edu
102602569.0,M. Titus,m..titus@university.edu
2254802975.0,K. Toma,k..toma@university.edu
152389681.0,P. Torne,p..torne@university.edu
93920612.0,T. Trent,t..trent@university.edu
90442540.0,S. Trippe,s..trippe@university.edu
2294575523.0,Shuichiro Tsuda,shuichiro.tsuda@university.edu
114987633.0,I. van Bemmel,i..van.bemmel@university.edu
7976273.0,H. V. van Langevelde,h..v..van.langevelde@university.edu
2000332635.0,D. V. van Rossum,d..v..van.rossum@university.edu
2305822285.0,J. Wagner,j..wagner@university.edu
40763804.0,J. Wardle,j..wardle@university.edu
4665590.0,J. Weintroub,j..weintroub@university.edu
7334460.0,N. Wex,n..wex@university.edu
50640330.0,R. Wharton,r..wharton@university.edu
2243241670.0,M. Wielgus,m..wielgus@university.edu
39344608.0,G. Wong,g..wong@university.edu
1997481447.0,A. Young,a..young@university.edu
2271012232.0,K. Young,k..young@university.edu
90949709.0,Z. Younsi,z..younsi@university.edu
2258955690.0,F. Yuan,f..yuan@university.edu
2276013456.0,Ye-Fei Yuan,ye-fei.yuan@university.edu
2178137158.0,J. A. Zensus,j..a..zensus@university.edu
18138988.0,Guangyao Zhao,guangyao.zhao@university.edu
2256460921.0,Shanwei Zhao,shanwei.zhao@university.edu
46637792.0,Ziyan Zhu,ziyan.zhu@university.edu
2925847.0,R. Cappallo,r..cappallo@university.edu
2022174038.0,J. Farah,j..farah@university.edu
102801199.0,T. Folkers,t..folkers@university.edu
2049771086.0,Z. Meyer-Zhao,z..meyer-zhao@university.edu
50102829.0,D. Michalik,d..michalik@university.edu
103286486.0,A. Nadolski,a..nadolski@university.edu
2761778.0,H. Nishioka,h..nishioka@university.edu
12503077.0,N. Pradel,n..pradel@university.edu
2577310.0,R. Primiani,r..primiani@university.edu
80965989.0,K. Souccar,k..souccar@university.edu
47881455.0,L. Vertatschitsch,l..vertatschitsch@university.edu
114375106.0,P. Yamaguchi,p..yamaguchi@university.edu
145820435.0,Feng Yin,feng.yin@university.edu
12905215.0,Zhidi Lin,zhidi.lin@university.edu
145110324.0,Yue Xu,yue.xu@university.edu
2984224.0,Qinglei Kong,qinglei.kong@university.edu
1682963.0,Deshi Li,deshi.li@university.edu
9261284.0,S. Theodoridis,s..theodoridis@university.edu
66144903.0,Shuguang,shuguang@university.edu
2234493.0,Wenxiu Ding,wenxiu.ding@university.edu
145843577.0,Zheng Yan,zheng.yan@university.edu
1713669.0,R. Deng,r..deng@university.edu
2013116.0,H. Herodotou,h..herodotou@university.edu
2109167672.0,Yuxing Chen,yuxing.chen@university.edu
1680607.0,Jiaheng Lu,jiaheng.lu@university.edu
14063680.0,O. Yukselen,o..yukselen@university.edu
151163170.0,Osman Turkyilmaz,osman.turkyilmaz@university.edu
2070951559.0,Ahmet Ozturk,ahmet.ozturk@university.edu
47930027.0,Manuel Garber,manuel.garber@university.edu
5151013.0,Alper Kucukural,alper.kucukural@university.edu
145474997.0,S. Gallego,s..gallego@university.edu
2433129.0,M. Ortuño,m..ortuño@university.edu
2209636.0,C. Neipp,c..neipp@university.edu
144222463.0,A. Márquez,a..márquez@university.edu
3110499.0,A. Beléndez,a..beléndez@university.edu
144389142.0,I. Pascual,i..pascual@university.edu
144932118.0,J. Kelly,j..kelly@university.edu
2113789298.0,J. Sheridan,j..sheridan@university.edu
2273875258.0,A. D. H. D. Close,a..d..h..d..close@university.edu
2273875567.0,J. D. Jacobson,j..d..jacobson@university.edu
2273881741.0,R. G. Margerum,r..g..margerum@university.edu
2273898488.0,F. J. Brault,f..j..brault@university.edu
2273879081.0,Mcclung,mcclung@university.edu
2273876483.0,D A Walkman,d.a.walkman@university.edu
2273819830.0,H-Y S Li,h-y.s.li@university.edu
144499063.0,M. Horner,m..horner@university.edu
2273882054.0,J R Lawrence,j.r.lawrence@university.edu
2273879302.0,F. T. O 'neill,f..t..o.'neill@university.edu
2273898606.0,Photopolymer,photopolymer@university.edu
2273881434.0,S Piazzolla,s.piazzolla@university.edu
2273877403.0,B. K. Jenkins,b..k..jenkins@university.edu
2273875320.0,J T Sheridan,j.t.sheridan@university.edu
2257927661.0,J. R. Lawrence,j..r..lawrence@university.edu
2251602395.0,C Neipp,c.neipp@university.edu
2272802523.0,M. Alvarez,m..alvarez@university.edu
2273875516.0,R R Adhami,r.r.adhami@university.edu
